#         t          x          y          z         vx         vy         vz
      9.443    156.070   -179.423    -29.530   -157.518     48.332    -53.892
      9.444    155.912   -179.375    -29.584   -157.588     48.412    -53.879
      9.445    155.755   -179.326    -29.637   -157.658     48.492    -53.865
      9.446    155.597   -179.278    -29.691   -157.727     48.573    -53.852
      9.447    155.439   -179.229    -29.745   -157.797     48.653    -53.838
      9.448    155.281   -179.181    -29.799   -157.867     48.734    -53.825
      9.449    155.124   -179.132    -29.853   -157.937     48.814    -53.811
      9.450    154.966   -179.083    -29.907   -158.007     48.895    -53.798
      9.451    154.808   -179.034    -29.960   -158.077     48.976    -53.784
      9.452    154.649   -178.985    -30.014   -158.147     49.057    -53.770
      9.453    154.491   -178.936    -30.068   -158.217     49.138    -53.756
      9.454    154.333   -178.887    -30.122   -158.287     49.219    -53.742
      9.455    154.175   -178.837    -30.175   -158.357     49.300    -53.729
      9.456    154.016   -178.788    -30.229   -158.427     49.381    -53.715
      9.457    153.858   -178.739    -30.283   -158.497     49.463    -53.701
      9.458    153.699   -178.689    -30.336   -158.567     49.544    -53.687
      9.459    153.541   -178.640    -30.390   -158.637     49.626    -53.673
      9.460    153.382   -178.590    -30.444   -158.707     49.708    -53.658
      9.461    153.223   -178.540    -30.497   -158.778     49.790    -53.644
      9.462    153.064   -178.490    -30.551   -158.848     49.871    -53.630
      9.463    152.906   -178.440    -30.605   -158.918     49.953    -53.616
